source,target,weight
1817,5642,1.0
1818,1974,1.0
1818,2200,1.0
1818,4824,1.0
1818,4987,1.0
1818,5056,1.0
1818,5127,1.0
1818,5350,1.0
1819,1990,1.0
1819,2166,1.0
1819,2293,1.0
1819,2373,1.0
1819,2530,1.0
1819,2631,1.0
1819,2693,1.0
1819,3227,1.0
1819,3288,1.0
1819,3413,1.0
1819,3545,1.0
1819,4041,1.0
1819,4188,1.0
1819,4374,1.0
1819,4884,1.0
1819,4925,1.0
1819,4983,1.0
1819,5351,1.0
1819,5634,1.0
1819,5669,1.0
1819,5999,1.0
1820,2177,1.0
1820,5036,1.0
1820,5683,1.0
1820,5721,1.0
1820,5845,1.0
1821,2065,1.0
1821,2958,1.0
1821,3498,1.0
1821,3858,1.0
1822,2104,1.0
1822,4163,1.0
1822,5055,1.0
1822,5443,1.0
1823,1993,1.0
1823,2614,1.0
1823,3604,1.0
1824,3055,1.0
1824,3880,1.0
1824,5906,1.0
1825,3487,1.0
1825,4062,1.0
1825,4458,1.0
1825,5003,1.0
1825,5338,1.0
1825,5449,1.0
1826,3037,1.0
1826,4714,1.0
1826,5910,1.0
1827,1843,1.0
1827,3408,1.0
1827,4600,1.0
1827,5298,1.0
1827,5678,1.0
1828,3667,1.0
1828,3727,1.0
1828,3982,1.0
1828,5287,1.0
1828,5464,1.0
1828,5556,1.0
1828,5779,1.0
1829,2634,1.0
1829,4432,1.0
1830,2233,1.0
1830,2889,1.0
1830,3236,1.0
1830,3412,1.0
1830,4533,1.0
1830,4591,1.0
1830,4796,1.0
1830,5808,1.0
1831,3089,1.0
1831,3334,1.0
1831,4691,1.0
1831,4760,1.0
1832,1841,1.0
1832,3142,1.0
1832,3598,1.0
1832,3791,1.0
1832,3985,1.0
1832,4865,1.0
1832,5341,1.0
1833,2242,1.0
1833,2503,1.0
1833,2607,1.0
1833,3083,1.0
1833,3454,1.0
1833,4418,1.0
1833,4608,1.0
1833,4687,1.0
1833,4712,1.0
1833,5077,1.0
1833,5578,1.0
1833,5982,1.0
1834,2701,1.0
1834,3309,1.0
1834,3329,1.0
1834,3588,1.0
1834,4594,1.0
1834,4744,1.0
1834,5019,1.0
1835,3483,1.0
1835,4394,1.0
1836,2441,1.0
1836,3871,1.0
1836,4183,1.0
1836,4191,1.0
1836,5212,1.0
1836,5525,1.0
1836,5529,1.0
1836,5552,1.0
1836,5893,1.0
1836,5992,1.0
1837,1924,1.0
1837,2182,1.0
1837,3817,1.0
1837,5608,1.0
1837,5929,1.0
1838,1857,1.0
1838,2036,1.0
1838,2091,1.0
1838,2999,1.0
1838,3398,1.0
1838,4465,1.0
1839,1970,1.0
1839,2126,1.0
1839,2605,1.0
1839,3340,1.0
1839,5584,1.0
1840,1953,1.0
1840,2339,1.0
1840,2944,1.0
1840,4518,1.0
1840,5156,1.0
1840,5386,1.0
1841,5031,1.0
1841,5832,1.0
1842,2330,1.0
1842,2410,1.0
1842,3617,1.0
1842,3756,1.0
1842,5521,1.0
1842,5738,1.0
1843,2722,1.0
1843,3236,1.0
1843,3408,1.0
1843,3842,1.0
1843,4685,1.0
1843,5298,1.0
1844,2713,1.0
1844,2912,1.0
1844,2931,1.0
1844,2987,1.0
1844,5250,1.0
1844,5828,1.0
1845,2690,1.0
1845,2813,1.0
1845,4409,1.0
1845,5347,1.0
1846,2142,1.0
1846,4129,1.0
1846,4321,1.0
1847,2073,1.0
1847,4167,1.0
1847,5408,1.0
1848,3340,1.0
1848,4279,1.0
1848,5318,1.0
1848,5344,1.0
1849,3031,1.0
1849,4280,1.0
1849,5230,1.0
1849,5533,1.0
1850,2863,1.0
1850,2907,1.0
1850,3723,1.0
1850,4939,1.0
1850,5811,1.0
1851,1966,1.0
1851,2836,1.0
1851,3158,1.0
1851,3411,1.0
1852,2175,1.0
1852,2620,1.0
1852,3426,1.0
1852,4474,1.0
1852,5496,1.0
1853,2834,1.0
1853,3866,1.0
1853,4394,1.0
1853,5751,1.0
1854,2251,1.0
1854,3348,1.0
1854,4295,1.0
1854,5007,1.0
1855,2740,1.0
1855,3471,1.0
1855,4738,1.0
1855,4836,1.0
1855,5169,1.0
1856,3755,1.0
1856,4350,1.0
1857,2999,1.0
1857,3694,1.0
1857,4174,1.0
1858,3067,1.0
1858,3265,1.0
1858,4332,1.0
1859,2430,1.0
1859,2463,1.0
1859,2497,1.0
1859,3592,1.0
1859,3727,1.0
1859,4272,1.0
1859,4639,1.0
1859,4719,1.0
1859,5287,1.0
1860,2390,1.0
1860,3782,1.0
1860,4304,1.0
1860,4554,1.0
1860,4863,1.0
1860,5060,1.0
1860,5549,1.0
1861,1930,1.0
1861,2190,1.0
1861,3482,1.0
1861,3500,1.0
1861,3659,1.0
1861,3964,1.0
1861,4074,1.0
1861,4204,1.0
1861,4909,1.0
1861,5243,1.0
1862,3122,1.0
1862,4491,1.0
1862,5291,1.0
1862,5540,1.0
1863,1932,1.0
1863,2009,1.0
1863,3498,1.0
1863,3858,1.0
1863,4256,1.0
1863,4654,1.0
1863,4701,1.0
1864,2455,1.0
1864,5844,1.0
1865,3292,1.0
1865,3863,1.0
1865,3883,1.0
1866,2230,1.0
1866,2253,1.0
1866,2630,1.0
1866,3323,1.0
1866,4528,1.0
1867,2255,1.0
1867,2257,1.0
1867,2943,1.0
1867,3099,1.0
1867,3281,1.0
1867,4603,1.0
1867,5266,1.0
1868,2026,1.0
1868,2048,1.0
1868,3053,1.0
1868,3349,1.0
1868,4430,1.0
1868,5268,1.0
1869,2130,1.0
1869,2484,1.0
1870,1929,1.0
1870,2131,1.0
1870,2304,1.0
1870,2604,1.0
1870,2779,1.0
1870,4257,1.0
1870,4666,1.0
1870,4690,1.0
1870,5066,1.0
1870,5561,1.0
1871,2749,1.0
1871,5072,1.0
1872,2249,1.0
1872,2281,1.0
1872,2477,1.0
1872,2662,1.0
1872,2672,1.0
1872,2790,1.0
1872,3168,1.0
1872,4995,1.0
1872,5726,1.0
1873,2347,1.0
1873,3640,1.0
1873,4785,1.0
1873,5170,1.0
1873,5744,1.0
1874,4180,1.0
1874,5032,1.0
1874,5647,1.0
1874,5666,1.0
1875,4207,1.0
1875,4444,1.0
1875,4743,1.0
1875,4810,1.0
1875,4889,1.0
1876,3592,1.0
1876,3804,1.0
1876,4095,1.0
1876,4946,1.0
1876,5903,1.0
1877,2089,1.0
1877,2370,1.0
1877,2442,1.0
1878,2320,1.0
1878,3333,1.0
1878,5022,1.0
1878,5661,1.0
1879,1992,1.0
1879,3162,1.0
1879,3321,1.0
1879,3894,1.0
1879,4498,1.0
1879,4977,1.0
1880,3876,1.0
1880,4088,1.0
1880,4303,1.0
1880,5635,1.0
1881,5291,1.0
1881,5704,1.0
1881,5745,1.0
1882,2687,1.0
1882,3538,1.0
1882,4202,1.0
1882,5255,1.0
1883,2633,1.0
1883,2934,1.0
1883,2972,1.0
1883,2983,1.0
1883,3004,1.0
1883,4028,1.0
1883,4082,1.0
1883,4556,1.0
1883,4908,1.0
1883,5340,1.0
1884,2219,1.0
1884,2584,1.0
1884,2828,1.0
1884,3083,1.0
1884,4033,1.0
1884,5663,1.0
1885,1908,1.0
1885,1946,1.0
1885,2324,1.0
1885,2568,1.0
1885,2888,1.0
1885,3060,1.0
1885,3547,1.0
1885,3812,1.0
1885,3989,1.0
1885,4391,1.0
1885,4586,1.0
1885,4589,1.0
1885,5256,1.0
1885,5871,1.0
1886,2089,1.0
1886,2119,1.0
1886,3457,1.0
1886,3615,1.0
1886,4437,1.0
1887,2274,1.0
1887,2628,1.0
1887,2688,1.0
1887,4531,1.0
1887,5541,1.0
1887,5770,1.0
1888,2859,1.0
1888,3383,1.0
1888,3542,1.0
1888,4392,1.0
1888,4497,1.0
1888,4726,1.0
1888,5368,1.0
1888,5835,1.0
1888,5923,1.0
1889,1969,1.0
1889,3098,1.0
1889,5273,1.0
1889,5285,1.0
1890,2523,1.0
1890,4875,1.0
1890,4878,1.0
1890,5337,1.0
1890,5709,1.0
1891,2122,1.0
1891,2217,1.0
1891,2896,1.0
1891,3558,1.0
1891,4218,1.0
1891,5163,1.0
1891,5402,1.0
1891,5967,1.0
1892,3076,1.0
1892,4507,1.0
1892,5047,1.0
1892,5350,1.0
1893,2269,1.0
1893,3048,1.0
1893,3438,1.0
1894,3623,1.0
1894,4981,1.0
1895,2015,1.0
1895,4991,1.0
1895,5043,1.0
1895,5123,1.0
1896,2817,1.0
1896,4346,1.0
1896,4460,1.0
1896,5110,1.0
1897,2351,1.0
1897,2381,1.0
1897,2412,1.0
1897,3076,1.0
1897,3470,1.0
1898,2154,1.0
1898,3132,1.0
1898,3805,1.0
1898,4247,1.0
1898,4761,1.0
1899,1950,1.0
1899,2932,1.0
1900,5171,1.0
1900,5291,1.0
1900,5493,1.0
1900,5704,1.0
1900,5745,1.0
1901,2000,1.0
1901,3029,1.0
1901,4972,1.0
1901,5718,1.0
1901,5970,1.0
1902,2928,1.0
1902,3298,1.0
1902,3352,1.0
1902,3421,1.0
1902,3855,1.0
1902,4360,1.0
1902,4468,1.0
1903,2866,1.0
1903,3246,1.0
1903,4502,1.0
1903,5347,1.0
1903,5653,1.0
1904,2301,1.0
1904,2591,1.0
1904,2755,1.0
1904,3141,1.0
1904,3172,1.0
1904,3336,1.0
1904,4887,1.0
1904,5803,1.0
1905,2353,1.0
1905,3709,1.0
1905,3962,1.0
1905,5122,1.0
1906,2280,1.0
1906,2368,1.0
1906,2653,1.0
1906,3257,1.0
1906,3997,1.0
1906,4001,1.0
1906,5125,1.0
1906,5702,1.0
1907,2713,1.0
1907,2912,1.0
1907,3740,1.0
1907,5250,1.0
1907,5313,1.0
1908,4504,1.0
1908,5474,1.0
1908,5992,1.0
1909,3303,1.0
1909,3996,1.0
1909,4457,1.0
1909,5062,1.0
1909,5575,1.0
1910,2624,1.0
1910,3039,1.0
1910,4231,1.0
1910,5065,1.0
1910,5562,1.0
1911,3981,1.0
1911,4782,1.0
1911,4906,1.0
1911,5360,1.0
1911,5466,1.0
1912,2659,1.0
1912,5083,1.0
1913,2402,1.0
1913,3518,1.0
1913,4310,1.0
1913,5074,1.0
1913,5693,1.0
1914,3166,1.0
1914,3774,1.0
1914,4364,1.0
1914,4747,1.0
1914,5824,1.0
1915,3511,1.0
1915,3898,1.0
1915,4501,1.0
1915,5120,1.0
1916,2146,1.0
1917,2896,1.0
1917,3951,1.0
1917,4274,1.0
1917,5456,1.0
1917,5734,1.0
1918,2083,1.0
1918,2163,1.0
1918,2776,1.0
1918,3470,1.0
1918,3897,1.0
1918,4037,1.0
1918,5270,1.0
1918,5334,1.0
1918,5570,1.0
1918,5944,1.0
1919,1981,1.0
1919,2107,1.0
1919,3459,1.0
1919,3571,1.0
1919,4947,1.0
1919,5109,1.0
1920,2346,1.0
1920,2378,1.0
1920,2476,1.0
1920,3212,1.0
1920,3504,1.0
1920,3591,1.0
1920,3819,1.0
1920,4568,1.0
1920,5025,1.0
1920,5050,1.0
1920,5617,1.0
1921,5199,1.0
1921,5376,1.0
1922,4178,1.0
1922,5064,1.0
1922,5117,1.0
1922,5607,1.0
1923,1951,1.0
1923,4225,1.0
1923,5312,1.0
1923,5571,1.0
1924,2284,1.0
1924,2495,1.0
1924,2744,1.0
1924,3226,1.0
1924,3502,1.0
1924,3817,1.0
1924,5485,1.0
1924,5791,1.0
1924,5929,1.0
1925,3375,1.0
1925,3938,1.0
1925,4123,1.0
1926,2231,1.0
1926,2860,1.0
1926,3335,1.0
1927,2912,1.0
1927,2987,1.0
1927,3323,1.0
1927,3767,1.0
1927,4026,1.0
1927,5250,1.0
1927,5327,1.0
1928,2119,1.0
1928,2582,1.0
1928,4009,1.0
1928,5821,1.0
1929,3938,1.0
1929,4057,1.0
1930,1941,1.0
1930,3207,1.0
1930,3300,1.0
1930,3500,1.0
1930,4204,1.0
1931,2664,1.0
1931,4750,1.0
1932,2603,1.0
1932,2719,1.0
1932,3021,1.0
1932,3401,1.0
1932,3498,1.0
1932,3858,1.0
1932,4203,1.0
1932,5178,1.0
1932,5393,1.0
1932,5989,1.0
1933,4127,1.0
1933,5119,1.0
1933,5136,1.0
1933,5714,1.0
1934,2985,1.0
1934,3343,1.0
1934,3400,1.0
1934,3488,1.0
1934,3651,1.0
1934,4575,1.0
1934,4780,1.0
1934,4869,1.0
1934,5907,1.0
1934,5990,1.0
1935,2155,1.0
1935,2538,1.0
1935,4494,1.0
1935,5119,1.0
1935,5136,1.0
1935,5521,1.0
1935,5545,1.0
1935,5814,1.0
1936,2447,1.0
1936,2531,1.0
1936,3897,1.0
1936,4661,1.0
1936,5261,1.0
1936,5400,1.0
1936,5649,1.0
1936,5879,1.0
1937,2233,1.0
1937,2736,1.0
1937,5560,1.0
1937,5713,1.0
1938,2375,1.0
1938,2504,1.0
1938,3151,1.0
1938,4198,1.0
1939,2069,1.0
1939,2324,1.0
1939,2568,1.0
1939,2580,1.0
1939,2888,1.0
1939,3263,1.0
1939,3419,1.0
1939,3626,1.0
1939,4532,1.0
1939,5428,1.0
1939,5436,1.0
1939,5716,1.0
1939,5903,1.0
1940,3038,1.0
1940,4237,1.0
1940,4266,1.0
1941,2057,1.0
1941,4651,1.0
1942,2840,1.0
1942,3848,1.0
1942,4454,1.0
1942,4568,1.0
1942,5568,1.0
1943,2695,1.0
1943,2818,1.0
1943,3428,1.0
1943,4155,1.0
1943,4235,1.0
1943,4318,1.0
1943,4420,1.0
1943,4487,1.0
1943,5175,1.0
1944,2895,1.0
1944,3818,1.0
1944,5013,1.0
1944,5342,1.0
1944,5434,1.0
1944,5719,1.0
1944,5851,1.0
1945,2567,1.0
1945,3237,1.0
1945,3673,1.0
1945,4222,1.0
1945,4850,1.0
1945,4970,1.0
1945,5266,1.0
1946,1978,1.0
1946,2324,1.0
1946,2568,1.0
1946,2888,1.0
1946,3547,1.0
1946,3989,1.0
1946,5256,1.0
1947,4531,1.0
1947,5173,1.0
1947,5541,1.0
1947,5590,1.0
1947,5770,1.0
1948,2282,1.0
1948,2996,1.0
1948,3499,1.0
1948,4895,1.0
1948,5345,1.0
1948,5786,1.0
1949,2333,1.0
1949,2499,1.0
1949,3335,1.0
1949,3731,1.0
1950,2932,1.0
1950,3247,1.0
1950,3721,1.0
1950,4509,1.0
1950,5293,1.0
1951,2034,1.0
1951,3556,1.0
1951,3999,1.0
1951,4865,1.0
1951,5519,1.0
1951,5523,1.0
1952,2555,1.0
1952,2880,1.0
1952,3175,1.0
1952,3967,1.0
1952,4271,1.0
1953,2329,1.0
1953,4092,1.0
1953,5301,1.0
1954,1988,1.0
1954,5311,1.0
1954,5325,1.0
1954,5836,1.0
1955,2457,1.0
1955,2506,1.0
1955,4695,1.0
1955,4741,1.0
1955,4767,1.0
1955,4805,1.0
1955,4939,1.0
1955,5811,1.0
1956,2220,1.0
1956,5425,1.0
1957,2675,1.0
1957,3177,1.0
1957,3620,1.0
1957,4541,1.0
1958,2143,1.0
1958,2405,1.0
1958,3738,1.0
1958,3780,1.0
1959,1971,1.0
1959,2151,1.0
1959,2997,1.0
1959,3059,1.0
1959,3523,1.0
1959,3852,1.0
1959,3972,1.0
1959,4763,1.0
1959,5349,1.0
1959,5352,1.0
1959,5585,1.0
1960,2926,1.0
1960,3938,1.0
1960,5023,1.0
1960,5745,1.0
1961,2522,1.0
1961,2830,1.0
1961,3518,1.0
1961,3735,1.0
1961,3737,1.0
1961,3876,1.0
1961,4755,1.0
1961,5721,1.0
1962,3616,1.0
1962,4297,1.0
1962,4969,1.0
1962,5464,1.0
1963,2958,1.0
1963,3021,1.0
1963,3220,1.0
1963,5478,1.0
1964,3669,1.0
1964,4264,1.0
1964,5582,1.0
1965,2395,1.0
1965,2640,1.0
1965,2731,1.0
1965,4254,1.0
1965,4259,1.0
1965,4359,1.0
1965,4361,1.0
1965,5788,1.0
1966,3193,1.0
1966,4148,1.0
1966,4309,1.0
1966,5202,1.0
1967,3375,1.0
1967,4123,1.0
1967,5279,1.0
1968,3455,1.0
1968,3576,1.0
1968,3690,1.0
1968,3944,1.0
1969,2764,1.0
1969,2969,1.0
1969,3044,1.0
1969,4597,1.0
1970,2126,1.0
1970,2323,1.0
1970,3340,1.0
1970,4883,1.0
1970,5379,1.0
1970,5391,1.0
1970,5856,1.0
1971,2151,1.0
1971,2571,1.0
1971,3276,1.0
1971,3316,1.0
1971,3475,1.0
1971,3506,1.0
1971,3569,1.0
1971,4643,1.0
1972,3539,1.0
1972,3784,1.0
1972,4587,1.0
1972,5357,1.0
1972,5432,1.0
1973,3316,1.0
1973,3638,1.0
1973,3703,1.0
1973,4137,1.0
1973,5419,1.0
1973,5904,1.0
1974,3265,1.0
1974,5056,1.0
1974,5127,1.0
1975,2358,1.0
1975,4085,1.0
1975,5111,1.0
1976,2094,1.0
1976,2121,1.0
1976,2770,1.0
1976,4944,1.0
1977,2664,1.0
1977,3289,1.0
1977,4023,1.0
1977,5058,1.0
1977,5793,1.0
1978,3369,1.0
1978,5205,1.0
1979,2664,1.0
1979,3289,1.0
1979,3730,1.0
1979,3880,1.0
1979,4001,1.0
1979,5793,1.0
1980,3998,1.0
1980,4724,1.0
1980,5518,1.0
1981,2456,1.0
1981,3459,1.0
1981,4044,1.0
1981,5098,1.0
1981,5109,1.0
1982,3417,1.0
1982,4085,1.0
1982,4317,1.0
1982,4506,1.0
1983,2008,1.0
1983,2269,1.0
1983,2314,1.0
1983,5902,1.0
1984,2235,1.0
1984,2814,1.0
1984,3075,1.0
1984,4606,1.0
1985,3223,1.0
1985,4034,1.0
1985,5875,1.0
1986,4141,1.0
1986,5606,1.0
1987,2059,1.0
1987,3481,1.0
1987,3751,1.0
1987,3912,1.0
1987,4328,1.0
1988,5362,1.0
1988,5417,1.0
1989,2438,1.0
1989,4142,1.0
1989,4685,1.0
1989,5377,1.0
1990,2673,1.0
1990,4041,1.0
1990,4188,1.0
1990,4983,1.0
1990,5097,1.0
1990,5634,1.0
1991,3524,1.0
1991,4567,1.0
1991,5392,1.0
1992,2290,1.0
1992,2465,1.0
1992,3162,1.0
1992,3321,1.0
1992,3644,1.0
1992,3894,1.0
1992,4498,1.0
1992,4977,1.0
1993,2671,1.0
1993,2833,1.0
1993,3226,1.0
1993,3492,1.0
1993,3604,1.0
1993,3713,1.0
1993,3773,1.0
1993,5141,1.0
1993,5192,1.0
1993,5535,1.0
1993,5608,1.0
1993,5695,1.0
1994,3465,1.0
1994,4141,1.0
1994,4399,1.0
1994,4755,1.0
1995,2113,1.0
1995,2213,1.0
1995,2351,1.0
1995,3553,1.0
1995,3707,1.0
1995,3726,1.0
1995,4302,1.0
1995,4604,1.0
1995,5100,1.0
1996,2443,1.0
1996,3075,1.0
1996,4067,1.0
1996,5100,1.0
1997,2453,1.0
1997,2882,1.0
1997,5543,1.0
1997,5645,1.0
1997,5840,1.0
1997,5990,1.0
1998,3614,1.0
1998,4230,1.0
1999,3567,1.0
1999,4355,1.0
1999,5263,1.0
2000,2644,1.0
2000,2685,1.0
2000,3204,1.0
2000,3672,1.0
2001,2159,1.0
2001,2599,1.0
2001,3496,1.0
2002,2483,1.0
2002,2700,1.0
2002,4555,1.0
2002,5780,1.0
2003,3189,1.0
2003,4002,1.0
2003,4521,1.0
2004,2698,1.0
2004,3230,1.0
2004,4025,1.0
2004,4858,1.0
2005,3098,1.0
2005,3169,1.0
2005,3772,1.0
2005,4948,1.0
2005,5156,1.0
2006,2584,1.0
2006,2974,1.0
2006,4351,1.0
2007,2270,1.0
2007,2483,1.0
2007,3807,1.0
2007,3922,1.0
2007,4847,1.0
2008,3664,1.0
2008,4294,1.0
2008,5463,1.0
2008,5705,1.0
2009,2191,1.0
2009,3021,1.0
2009,3220,1.0
2009,3319,1.0
2009,3498,1.0
2009,4819,1.0
2010,2135,1.0
2010,3137,1.0
2010,3824,1.0
2010,4024,1.0
2011,2438,1.0
2011,2529,1.0
2011,2837,1.0
2011,3236,1.0
2011,3441,1.0
2011,3830,1.0
2011,4018,1.0
2012,4495,1.0
2012,5106,1.0
2013,2254,1.0
2013,3889,1.0
2013,5766,1.0
2014,3597,1.0
2014,4461,1.0
2014,5047,1.0
2015,2330,1.0
2015,3841,1.0
2015,4314,1.0
2015,4991,1.0
2015,5195,1.0
2015,5238,1.0
2016,3041,1.0
2016,3528,1.0
2016,4449,1.0
2017,2632,1.0
2017,3995,1.0
2017,4475,1.0
2017,5493,1.0
2018,2155,1.0
2018,2535,1.0
2018,2538,1.0
2018,3345,1.0
2018,3867,1.0
2018,4707,1.0
2018,4957,1.0
2018,5081,1.0
2018,5119,1.0
2018,5136,1.0
2018,5467,1.0
2018,5546,1.0
2018,5560,1.0
2019,2702,1.0
2019,3049,1.0
2019,3194,1.0
2019,4314,1.0
2019,4566,1.0
2019,4630,1.0
2019,5249,1.0
2020,2246,1.0
2020,4000,1.0
2020,5905,1.0
2021,3637,1.0
2021,4138,1.0
2021,4347,1.0
2021,5169,1.0
2021,5197,1.0
2022,2589,1.0
2022,3869,1.0
2022,4530,1.0
2023,2936,1.0
2023,3445,1.0
2023,3539,1.0
2023,3594,1.0
2023,4423,1.0
2023,4747,1.0
2023,4825,1.0
2023,5432,1.0
2024,2764,1.0
2024,3328,1.0
2024,3387,1.0
2024,4794,1.0
2025,3401,1.0
2025,3509,1.0
2026,2150,1.0
2026,2243,1.0
2026,2627,1.0
2026,3053,1.0
2026,3127,1.0
2026,3648,1.0
2026,4023,1.0
2026,4430,1.0
2026,4679,1.0
2026,5638,1.0
2026,5958,1.0
2027,2362,1.0
2027,4629,1.0
2027,5831,1.0
2028,2669,1.0
2028,2723,1.0
2028,2762,1.0
2028,2945,1.0
2028,3599,1.0
2028,3966,1.0
2028,5200,1.0
2029,2178,1.0
2029,5951,1.0
2030,2280,1.0
2030,2626,1.0
2030,3056,1.0
2030,4462,1.0
2030,5051,1.0
2031,2355,1.0
2031,4534,1.0
2031,5476,1.0
2032,2431,1.0
2032,2472,1.0
2032,3007,1.0
2032,5604,1.0
2033,2956,1.0
2033,3243,1.0
2033,3308,1.0
2033,3536,1.0
2033,4475,1.0
2033,5183,1.0
2034,3556,1.0
2034,3999,1.0
2034,5519,1.0
2034,5785,1.0
2035,2957,1.0
2035,3600,1.0
2035,5138,1.0
2036,2508,1.0
2036,2870,1.0
2036,3259,1.0
2036,3940,1.0
2036,4465,1.0
2036,5147,1.0
2037,4411,1.0
2037,4775,1.0
2037,5515,1.0
2038,2643,1.0
2038,2690,1.0
2038,3206,1.0
2038,3261,1.0
2038,4233,1.0
2038,5220,1.0
2038,5380,1.0
2038,5754,1.0
2039,2269,1.0
2039,2314,1.0
2039,4344,1.0
2039,4675,1.0
2039,5902,1.0
2040,2587,1.0
2040,2986,1.0
2040,3382,1.0
2040,4426,1.0
2040,4708,1.0
2040,5437,1.0
2040,5831,1.0
2040,5922,1.0
2041,2855,1.0
2041,4098,1.0
2041,4121,1.0
2041,5215,1.0
2042,2830,1.0
2042,3991,1.0
2042,4919,1.0
2042,5656,1.0
2043,3217,1.0
2043,4259,1.0
2043,4793,1.0
2044,3294,1.0
2044,3430,1.0
2044,3611,1.0
2044,5031,1.0
2045,2645,1.0
2045,2832,1.0
2045,2930,1.0
2045,3408,1.0
2045,3614,1.0
2046,2488,1.0
2046,4183,1.0
2046,4197,1.0
2046,4921,1.0
2046,5236,1.0
2046,5330,1.0
2046,5976,1.0
2047,2407,1.0
2047,2861,1.0
2047,3192,1.0
2047,3415,1.0
2047,4063,1.0
2047,4398,1.0
2047,4797,1.0
2047,5162,1.0
2047,5187,1.0
2048,3349,1.0
2048,4031,1.0
2048,4535,1.0
2048,5524,1.0
2049,2419,1.0
2049,3006,1.0
2050,2226,1.0
2050,2630,1.0
2050,2760,1.0
2050,3862,1.0
2050,3949,1.0
2050,4583,1.0
2051,5780,1.0
2052,3228,1.0
2052,3530,1.0
2052,4508,1.0
2052,5112,1.0
2052,5471,1.0
2053,3612,1.0
2053,4234,1.0
2053,4736,1.0
2053,4765,1.0
2053,5978,1.0
2054,2521,1.0
2054,3336,1.0
2054,3394,1.0
2054,4957,1.0
2055,3890,1.0
2055,5027,1.0
2055,5479,1.0
2056,2739,1.0
2056,2994,1.0
2056,2996,1.0
2056,3214,1.0
2056,3813,1.0
2056,4635,1.0
2057,2385,1.0
2057,2653,1.0
2057,4651,1.0
2058,2708,1.0
2058,4307,1.0
2058,5104,1.0
2059,3624,1.0
2059,4000,1.0
2059,4610,1.0
2060,2968,1.0
2060,4979,1.0
2060,5439,1.0
2061,3189,1.0
2061,3232,1.0
2061,4340,1.0
2061,4871,1.0
2061,5849,1.0
2062,2798,1.0
2062,3614,1.0
2063,2877,1.0
2063,2937,1.0
2063,4543,1.0
2063,5689,1.0
2064,2613,1.0
2064,2670,1.0
2064,4321,1.0
2064,4950,1.0
2065,2890,1.0
2065,3834,1.0
2065,4828,1.0
2065,5619,1.0
2066,2070,1.0
2066,2913,1.0
2066,3405,1.0
2066,3665,1.0
2066,5080,1.0
2066,5346,1.0
2067,2458,1.0
2067,2926,1.0
2067,3447,1.0
2067,3638,1.0
2067,4104,1.0
2067,4348,1.0
2067,5277,1.0
2067,5712,1.0
2067,5917,1.0
2068,2253,1.0
2068,2361,1.0
2068,2572,1.0
2068,5857,1.0
2069,2802,1.0
2069,3293,1.0
2069,4950,1.0
2070,3665,1.0
2070,4520,1.0
2070,5080,1.0
2070,5378,1.0
2071,2137,1.0
2071,3268,1.0
2071,3696,1.0
2071,5247,1.0
2071,5598,1.0
2072,2287,1.0
2072,3361,1.0
2072,3562,1.0
2072,3818,1.0
2072,3854,1.0
2072,4029,1.0
2072,4500,1.0
2072,4508,1.0
2072,4689,1.0
2072,5618,1.0
2073,3021,1.0
2073,3669,1.0
2074,3529,1.0
2074,3725,1.0
2074,3861,1.0
2074,4730,1.0
2075,2815,1.0
2075,3422,1.0
2075,3628,1.0
2076,2633,1.0
2076,3150,1.0
2076,3161,1.0
2076,3896,1.0
2077,2533,1.0
2077,4282,1.0
2077,5665,1.0
2078,3648,1.0
2078,4046,1.0
2078,4295,1.0
2078,5295,1.0
2079,3661,1.0
2079,3915,1.0
2080,2261,1.0
2080,2825,1.0
2080,4840,1.0
2080,5147,1.0
2081,2978,1.0
2081,4562,1.0
2081,4618,1.0
2081,4943,1.0
2082,3738,1.0
2082,3762,1.0
2082,5724,1.0
2083,3555,1.0
2083,4858,1.0
2083,5576,1.0
2084,2804,1.0
2084,2991,1.0
2084,5185,1.0
2084,5454,1.0
2084,5494,1.0
2085,2970,1.0
2085,3577,1.0
2086,2651,1.0
2086,3223,1.0
2086,3501,1.0
2087,2299,1.0
2087,3820,1.0
2087,5920,1.0
2088,2440,1.0
2088,2666,1.0
2088,3219,1.0
2088,3495,1.0
2089,4740,1.0
2089,5908,1.0
2090,2298,1.0
2090,3338,1.0
2090,4100,1.0
2090,5742,1.0
2091,3555,1.0
2091,3913,1.0
2091,5472,1.0
2092,2789,1.0
2092,3447,1.0
2092,3535,1.0
2092,5079,1.0
2092,5402,1.0
2093,2215,1.0
2093,2677,1.0
2093,3481,1.0
2093,4181,1.0
2093,5756,1.0
2094,2121,1.0
2094,4944,1.0
2095,2101,1.0
2095,3286,1.0
2095,4087,1.0
2095,4106,1.0
2095,4647,1.0
2095,4888,1.0
2095,5629,1.0
2096,3361,1.0
2096,3875,1.0
2096,4500,1.0
2096,4508,1.0
2097,2246,1.0
2097,3029,1.0
2097,3188,1.0
2097,3212,1.0
2097,3922,1.0
2097,4624,1.0
2097,4972,1.0
2097,5400,1.0
2097,5718,1.0
2097,5891,1.0
2097,5895,1.0
2097,5968,1.0
2097,5970,1.0
2098,3157,1.0
2098,4683,1.0
2098,4899,1.0
2099,2171,1.0
2099,2531,1.0
2099,3977,1.0
2100,2133,1.0
2100,3355,1.0
